orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
587727143317,APEX4848390000008,587727143317, Sell,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,587727143787, Canceled,-2,0,0.25,,587727143787,07/28/2026 11:55:02,7/28/26,2,Tradingview, Limit,28616.75,,28616.75,,,,,,,USD
587727143320,APEX4848390000008,587727143320, Buy,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,587727143667, Canceled,-2,0,0.25,,587727143667,07/28/2026 10:16:49,7/28/26,2,Tradingview, Limit,27349.25,,27349.25,,,,,,,USD
587727143322,APEX4848390000008,587727143322, Buy,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,587727143789, Canceled,-2,0,0.25,,587727143789,07/28/2026 11:55:02,7/28/26,2,Tradingview, Stop,,28809.50,,28809.5,,,,,,USD
587727143337,APEX4848390000008,587727143337, Sell,M2KU6,M2K,Micro E-mini Russell 2000,,,,587727143781, Canceled,-2,0,0.1,,587727143781,07/28/2026 11:52:38,7/28/26,5,Tradingview, Limit,2992.40,,2992.4,,,,,,,USD
587727143340,APEX4848390000008,587727143340, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,587727143340, Canceled,-2,0,0.1,,587727143340,07/27/2026 20:24:38,7/27/26,5,Tradingview, Limit,2946.50,,2946.5,,,,,,,USD
587727143342,APEX4848390000008,587727143342, Buy,M2KU6,M2K,Micro E-mini Russell 2000,,,,587727143783, Canceled,-2,0,0.1,,587727143783,07/28/2026 11:52:38,7/28/26,5,Tradingview, Stop,,3013.30,,3013.3,,,,,,USD
587727143345,APEX4848390000008,587727143345, Sell,MESU6,MES,Micro E-mini S&P 500,,,,587727143771, Canceled,-2,0,0.25,,587727143771,07/28/2026 11:49:57,7/28/26,4,Tradingview, Limit,7529.75,,7529.75,,,,,,,USD
587727143348,APEX4848390000008,587727143348, Buy,MESU6,MES,Micro E-mini S&P 500,,,,587727143348, Canceled,-2,0,0.25,,587727143348,07/27/2026 20:25:11,7/27/26,4,Tradingview, Limit,7419.50,,7419.5,,,,,,,USD
587727143350,APEX4848390000008,587727143350, Buy,MESU6,MES,Micro E-mini S&P 500,,,,587727143773, Canceled,-2,0,0.25,,587727143773,07/28/2026 11:49:57,7/28/26,4,Tradingview, Stop,,7559.75,,7559.75,,,,,,USD
587727143353,APEX4848390000008,587727143353, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143464, Canceled,0,0,1.0,,587727143464,07/28/2026 07:01:51,7/28/26,3,Tradingview, Limit,52738,,52738.0,,,,,,,USD
587727143356,APEX4848390000008,587727143356, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143356, Canceled,0,0,1.0,,587727143356,07/27/2026 20:25:32,7/27/26,3,Tradingview, Limit,52120,,52120.0,,,,,,,USD
587727143358,APEX4848390000008,587727143358, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143460, Canceled,0,0,1.0,,587727143460,07/28/2026 07:01:13,7/28/26,3,Tradingview, Stop,,53048,,53048.0,,,,,,USD
587727143385,APEX4848390000008,587727143385, Sell,MCLU6,MCL,Micro Crude Oil,,,,587727143713, Canceled,-2,0,0.01,,587727143713,07/28/2026 11:21:59,7/28/26,4,Tradingview, Limit,83.27,,83.27,,,,,,,USD
587727143388,APEX4848390000008,587727143388, Buy,MCLU6,MCL,Micro Crude Oil,,,,587727143388, Canceled,-2,0,0.01,,587727143388,07/27/2026 22:22:55,7/27/26,4,Tradingview, Limit,79.85,,79.85,,,,,,,USD
587727143390,APEX4848390000008,587727143390, Buy,MCLU6,MCL,Micro Crude Oil,,,,587727143715, Canceled,-2,0,0.01,,587727143715,07/28/2026 11:21:59,7/28/26,4,Tradingview, Stop,,84.71,,84.71,,,,,,USD
587727143469,APEX4848390000008,587727143469, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143487, Canceled,0,0,1.0,,587727143487,07/28/2026 07:02:35,7/28/26,4,Tradingview, Limit,52748,,52748.0,,,,,,,USD
587727143472,APEX4848390000008,587727143472, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143472, Canceled,0,0,1.0,,587727143472,07/28/2026 07:02:20,7/28/26,4,Tradingview, Limit,52373,,52373.0,,,,,,,USD
587727143474,APEX4848390000008,587727143474, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143474, Canceled,0,0,1.0,,587727143474,07/28/2026 07:02:20,7/28/26,4,Tradingview, Stop,,53144,,53144.0,,,,,,USD
587727143492,APEX4848390000008,587727143492, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143767, Canceled,0,0,1.0,,587727143767,07/28/2026 11:45:48,7/28/26,5,Tradingview, Limit,53174,,53174.0,,,,,,,USD
587727143495,APEX4848390000008,587727143495, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143561, Canceled,0,0,1.0,,587727143561,07/28/2026 07:22:56,7/28/26,5,Tradingview, Limit,52311,,52311.0,,,,,,,USD
587727143497,APEX4848390000008,587727143497, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143643, Canceled,0,0,1.0,,587727143643,07/28/2026 09:19:02,7/28/26,5,Tradingview, Stop,,53407,,53407.0,,,,,,USD
587727143517,APEX4848390000008,587727143517, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143517, Canceled,0,0,1.0,,587727143517,07/28/2026 07:15:03,7/28/26,2,Tradingview, Limit,52583,,52583.0,,,,,,,USD
587727143520,APEX4848390000008,587727143520, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143520, Canceled,0,0,1.0,,587727143520,07/28/2026 07:15:03,7/28/26,2,Tradingview, Limit,52720,,52720.0,,,,,,,USD
587727143522,APEX4848390000008,587727143522, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143522, Canceled,0,0,1.0,,587727143522,07/28/2026 07:15:03,7/28/26,2,Tradingview, Stop,,52509,,52509.0,,,,,,USD
587727143794,APEX4848390000008,587727143794, Buy,MCLU6,MCL,Micro Crude Oil,,,,587727143799, Canceled,-2,0,0.01,,587727143799,07/28/2026 12:04:26,7/28/26,3,Tradingview, Limit,76.74,,76.74,,,,,,,USD
587727143797,APEX4848390000008,587727143797, Sell,MCLU6,MCL,Micro Crude Oil,,,,587727143797, Canceled,-2,0,0.01,,587727143797,07/28/2026 12:03:59,7/28/26,3,Tradingview, Stop,,74.74,,74.74,,,,,,USD
587727143804,APEX4848390000008,587727143804, Sell,MCLU6,MCL,Micro Crude Oil,,,,587727143842, Canceled,-2,0,0.01,,587727143842,07/28/2026 13:46:45,7/28/26,3,Tradingview, Limit,81.23,,81.23,,,,,,,USD
587727143807,APEX4848390000008,587727143807, Buy,MCLU6,MCL,Micro Crude Oil,,,,587727143807, Canceled,-2,0,0.01,,587727143807,07/28/2026 12:56:05,7/28/26,3,Tradingview, Limit,77.38,,77.38,,,,,,,USD
587727143809,APEX4848390000008,587727143809, Buy,MCLU6,MCL,Micro Crude Oil,,,,587727143838, Canceled,-2,0,0.01,,587727143838,07/28/2026 13:46:19,7/28/26,3,Tradingview, Stop,,83.73,,83.73,,,,,,USD
587727143829,APEX4848390000008,587727143829, Buy,MCLU6,MCL,Micro Crude Oil,,,,587727143829, Canceled,-2,0,0.01,,587727143829,07/28/2026 12:57:08,7/28/26,3,Tradingview, Limit,76.74,,76.74,,,,,,,USD
587727143832,APEX4848390000008,587727143832, Sell,MCLU6,MCL,Micro Crude Oil,,,,587727143832, Canceled,-2,0,0.01,,587727143832,07/28/2026 12:57:08,7/28/26,3,Tradingview, Limit,80.21,,80.21,,,,,,,USD
587727143834,APEX4848390000008,587727143834, Sell,MCLU6,MCL,Micro Crude Oil,,,,587727143834, Canceled,-2,0,0.01,,587727143834,07/28/2026 12:57:08,7/28/26,3,Tradingview, Stop,,74.74,,74.74,,,,,,USD
587727143937,APEX4848390000008,587727143937, Sell,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727144128, Working,0,0,1.0,,587727144128,07/29/2026 05:52:17,7/29/26,4,Tradingview, Limit,53384,,53384.0,,,,,,,USD
587727143940,APEX4848390000008,587727143940, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727143940, Suspended,0,0,1.0,,587727143940,07/28/2026 19:54:37,7/28/26,4,Tradingview, Limit,52167,,52167.0,,,,,,,USD
587727143942,APEX4848390000008,587727143942, Buy,MYMU6,MYM,Micro E-mini Dow $0.50,,,,587727144130, Suspended,0,0,1.0,,587727144130,07/29/2026 05:52:17,7/29/26,4,Tradingview, Stop,,53669,,53669.0,,,,,,USD
587727143945,APEX4848390000008,587727143945, Sell,MCLU6,MCL,Micro Crude Oil,,,,587727143945, Working,-2,0,0.01,,587727143945,07/28/2026 19:56:00,7/28/26,3,Tradingview, Limit,86.00,,86.0,,,,,,,USD
587727143948,APEX4848390000008,587727143948, Buy,MCLU6,MCL,Micro Crude Oil,,,,587727143948, Suspended,-2,0,0.01,,587727143948,07/28/2026 19:56:00,7/28/26,3,Tradingview, Limit,77.86,,77.86,,,,,,,USD
587727143950,APEX4848390000008,587727143950, Buy,MCLU6,MCL,Micro Crude Oil,,,,587727143950, Suspended,-2,0,0.01,,587727143950,07/28/2026 19:56:00,7/28/26,3,Tradingview, Stop,,88.63,,88.63,,,,,,USD
587727143953,APEX4848390000008,587727143953, Sell,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,587727144122, Working,-2,0,0.25,,587727144122,07/29/2026 05:51:01,7/29/26,2,Tradingview, Limit,28676.50,,28676.5,,,,,,,USD
587727143956,APEX4848390000008,587727143956, Buy,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,587727143956, Suspended,-2,0,0.25,,587727143956,07/28/2026 19:56:34,7/28/26,2,Tradingview, Limit,27821.00,,27821.0,,,,,,,USD
587727143958,APEX4848390000008,587727143958, Buy,MNQU6,MNQ,Micro E-mini NASDAQ-100,,,,587727144124, Suspended,-2,0,0.25,,587727144124,07/29/2026 05:51:01,7/29/26,2,Tradingview, Stop,,28856.50,,28856.5,,,,,,USD
587727143961,APEX4848390000008,587727143961, Sell,M2KU6,M2K,Micro E-mini Russell 2000,,,,587727143961, Working,-2,0,0.1,,587727143961,07/28/2026 19:57:09,7/28/26,5,Tradingview, Limit,3013.60,,3013.6,,,,,,,USD
